Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-12-27,323.74,323.8,322.28,322.86,320.97,42528800,0.0,0
2019-12-30,322.95,323.1,320.55,321.08,319.2,49729100,0.0,0
2019-12-31,320.53,322.13,320.15,321.86,319.98,57077300,0.0,0
2020-01-02,323.54,324.89,322.53,324.87,322.97,59151200,0.0,0
2020-01-03,321.16,323.64,321.1,322.41,320.53,77709700,0.0,0
2020-01-06,320.49,323.73,320.36,323.64,321.75,55653900,0.0,0
2020-01-07,323.02,323.54,322.24,322.73,320.84,40496400,0.0,0
2020-01-08,322.94,325.78,322.67,324.45,322.55,68296000,0.0,0
2020-01-09,326.16,326.73,325.52,326.65,324.74,48473300,0.0,0
2020-01-10,327.29,327.46,325.2,325.71,323.81,53029300,0.0,0
2020-01-13,326.39,327.96,325.92,327.95,326.03,47086800,0.0,0
2020-01-14,327.47,328.62,326.84,327.45,325.54,62832800,0.0,0
2020-01-15,327.35,329.02,327.26,328.19,326.27,72056600,0.0,0
2020-01-16,329.7,330.92,329.45,330.92,328.99,54050300,0.0,0
2020-01-17,331.7,332.18,330.85,331.95,330.01,95846000,0.0,0
2020-01-21,330.9,332.18,330.82,331.3,329.36,77742400,0.0,0
2020-01-22,332.24,332.95,331.17,331.34,329.4,48914900,0.0,0
2020-01-23,330.63,332.17,329.41,331.72,329.78,51963000,0.0,0
2020-01-24,332.44,332.53,327.36,328.77,326.85,87578400,0.0,0
2020-01-27,323.03,325.12,322.66,323.5,321.61,84062500,0.0,0
2020-01-28,325.06,327.85,323.6,326.89,324.98,63834000,0.0,0
2020-01-29,328.38,328.63,326.4,326.62,324.71,53888900,0.0,0
2020-01-30,324.36,327.91,323.54,327.68,325.76,75491800,0.0,0
2020-01-31,327.0,327.17,320.73,321.73,319.85,113845600,0.0,0
2020-02-03,323.35,326.16,323.22,324.12,322.23,69242300,0.0,0
2020-02-04,328.07,330.01,327.72,329.06,327.14,62573200,0.0,0
2020-02-05,332.27,333.09,330.67,332.86,330.91,65951100,0.0,0
2020-02-06,333.91,334.19,332.8,333.98,332.03,50359700,0.0,0
2020-02-07,332.82,333.99,331.6,332.2,330.26,64139400,0.0,0
2020-02-10,331.23,334.75,331.19,334.68,332.72,42070000,0.0,0
2020-02-11,336.16,337.02,334.68,335.26,333.3,54864500,0.0,0
2020-02-12,336.83,337.65,336.43,337.42,335.45,43992700,0.0,0
2020-02-13,335.86,338.12,335.56,337.06,335.09,54501900,0.0,0
2020-02-14,337.51,337.73,336.2,337.6,335.63,64582200,0.0,0
2020-02-18,336.51,337.67,335.21,336.73,334.76,57226200,0.0,0
2020-02-19,337.79,339.08,337.48,338.34,336.36,48814700,0.0,0
2020-02-20,337.74,338.64,333.68,336.95,334.98,74163400,0.0,0
2020-02-21,335.47,335.81,332.58,333.48,331.53,113788200,0.0,0
2020-02-24,323.14,333.56,321.24,322.42,320.54,161088400,0.0,0
2020-02-25,323.94,324.61,311.69,312.65,310.82,218913200,0.0,0
2020-02-26,314.18,318.11,310.7,311.5,309.68,194773800,0.0,0
2020-02-27,305.46,311.56,297.51,297.51,295.77,284353500,0.0,0
2020-02-28,288.7,297.89,285.54,296.26,294.53,385764000,0.0,0
2020-03-02,298.21,309.16,294.46,309.09,307.28,238703600,0.0,0
2020-03-03,309.5,313.84,297.57,300.24,298.48,300139100,0.0,0
2020-03-04,306.12,313.1,303.33,312.86,311.03,176613400,0.0,0
2020-03-05,304.98,308.47,300.01,302.46,300.69,186366800,0.0,0
2020-03-06,293.15,298.78,290.23,297.46,295.72,228667200,0.0,0
2020-03-09,275.3,284.19,273.45,274.23,272.63,309417300,0.0,0
2020-03-10,284.64,288.52,273.5,288.42,286.73,276444100,0.0,0
2020-03-11,280.7,281.94,270.88,274.36,272.76,255316300,0.0,0
2020-03-12,256.0,266.66,247.68,248.11,246.66,392220700,0.0,0
2020-03-13,263.09,271.48,248.52,269.32,267.75,329566100,0.0,0
2020-03-16,241.18,256.9,237.36,239.85,238.45,297240000,0.0,0
2020-03-17,245.04,256.17,237.07,252.8,251.32,262070500,0.0,0
2020-03-18,236.25,248.37,228.02,240.0,238.6,327597100,0.0,0
2020-03-19,239.25,247.38,232.22,240.51,239.1,289322000,0.0,0
2020-03-20,242.53,244.47,228.5,228.8,228.8,347158800,1.406,0
2020-03-23,228.19,229.68,218.26,222.95,222.95,326025200,0.0,0
2020-03-24,234.42,244.1,233.8,243.15,243.15,235494500,0.0,0
2020-03-25,244.87,256.35,239.75,246.79,246.79,299430300,0.0,0
2020-03-26,249.52,262.8,249.05,261.2,261.2,257632800,0.0,0
2020-03-27,253.27,260.81,251.05,253.42,253.42,224341200,0.0,0
2020-03-30,255.7,262.43,253.53,261.65,261.65,171369500,0.0,0
2020-03-31,260.56,263.33,256.22,257.75,257.75,194881100,0.0,0
2020-04-01,247.98,257.66,243.9,246.15,246.15,189554600,0.0,0
2020-04-02,245.19,252.68,244.59,251.83,251.83,177660400,0.0,0
2020-04-03,250.76,253.32,245.22,248.19,248.19,135561200,0.0,0
2020-04-06,257.84,267.0,248.17,264.86,264.86,188061200,0.0,0
2020-04-07,274.21,275.03,264.89,265.13,265.13,201427200,0.0,0
2020-04-08,267.96,276.0,265.25,274.03,274.03,153774500,0.0,0
2020-04-09,277.58,281.2,275.47,278.2,278.2,190282700,0.0,0
